frame,rmsd
1,3.7787268757861114
2,6.506060173374267
3,6.029129693677579
4,5.164389902642599
5,4.664593126839549
6,4.000490367734972
7,3.907670052348528
8,4.073819153007181
9,4.006545506414953
10,6.222716354967119
11,6.4584390184217995
12,6.463943489986405
13,3.897645404704521
14,3.762970776151657
15,4.144900707114664
16,4.404921004097442
17,3.941977296852155
18,4.0129975179822415
19,4.0299512421708
20,6.4584390184217995
21,6.455751161349634
22,4.43312446110471
23,4.785094575455848
24,3.9344993412584794
25,4.307738576049018
26,4.002825935991658
27,6.05494432475944
28,4.28406115653266
29,6.637237734246097
30,3.9412432931636494
31,3.931595531011378
32,4.143282278237642
33,6.592013377723024
34,4.648933190779853
35,6.260943272696262
36,6.462181917192331
37,4.1004104087673765
38,6.3986253027135485
39,6.160282825888661
40,4.489634940733334
41,5.362725727516976
42,6.4070416133522246
43,4.0092333475598885
44,3.9650490444612108
45,4.501411010859036
46,4.17033774574724
47,6.470093731672782
48,4.346380792588657
49,3.915832543916835
50,4.527834922291341
51,4.960128483801758
52,4.166578800249848
53,4.3310498282989665
54,6.512793973109227
55,6.46380326894581
56,4.0147510459017495
57,4.166452410203073
58,4.213355431663288
59,4.103738444534136
60,3.8899639041465766
61,6.2677376623791
62,4.550777279805044
63,6.402676605733373
64,6.047380226382935
65,4.01164540032628
66,6.413040837244723
67,6.637237734246097
68,6.705532347405839
69,4.233940636017382
70,4.346072843110775
71,4.041531410347461
72,4.1038141222857805
73,4.4146757770948595
74,6.705532347405839
75,6.542010380907451
76,6.183172987061226
77,5.047805647130302
78,4.3308355079280725
79,6.466764099982293
80,4.138589549618918
81,4.01815947006674
82,4.204317439293361
83,3.909315105346536
84,6.712131342038578
85,4.47288663955685
86,6.4068540122668365
87,6.264705041659229
88,4.121645597097877
89,4.605356920002798
90,3.989670829529988
91,5.164743306262079
92,6.458811830470782
93,6.461916049252971
94,6.029129693677579
95,3.825070065389715
96,4.172221974611088
97,4.063187297164805
98,6.728193003762098
99,4.45858155922725
100,6.512793973109227
101,6.549686451424556
102,6.638394937200962
103,4.094843503219241
104,4.111413062556482
105,6.1727619295997584
106,3.762970776151657
107,6.267707518407474
108,3.866033947842888
109,4.346380792588657
110,5.366886782098537
111,6.390639775431265
112,4.739841483397999
113,6.528554407244942
114,3.909397579983471
115,6.538843678675975
116,4.6035441453463415
117,4.207174010495486
118,6.614300125881399
119,5.684386840637574
120,4.439040750306155
121,3.773441324787205
122,4.190863975106612
123,6.047380226382935
124,6.264813392901527
125,4.1761257016777575
126,4.4146757770948595
127,5.676145953901257
128,6.554046899194552
129,3.720532231109293
130,3.811707915437879
131,4.460773831034025
132,3.9887819889080607
133,3.9298845564294127
134,6.461916049252971
135,6.3010889714383875
136,4.208657565637799
137,6.657667233844059
138,4.8827735137524835
139,6.419752979654088
140,4.514647303506653
141,6.563509631493038
142,4.785137466708193
143,4.01511543307176
144,3.918264855661527
145,5.04677294454
146,6.243722680641357
147,6.212847202096102
148,4.103903994908129
149,6.823765039978125
150,5.165025153319962
151,3.7787268757861114
152,6.193199103797305
153,4.0135884592776065
154,6.483608104933181
155,4.267715770032409
156,6.690225265785042
157,6.4997839168343985
158,4.501411010859036
159,4.230704820583662
160,4.278078324357533
161,4.346380792588657
162,6.470125676227828
163,4.245551389835694
164,5.368768171369768
165,6.538843678675975
166,4.0339364139656535
167,4.768994174232237
168,4.1761257016777575
169,3.974984608676356
170,4.839811257476461
171,4.290507724898014
172,6.307896903651988
173,4.498514213082112
174,4.015549869825357
175,6.325942306800812
176,4.535634419068185
177,4.0899729333658055
178,6.507887727486483
179,3.9436062437660553
180,6.454426963814905
181,6.512793973109227
182,6.260400500638864
183,4.008058405760987
184,4.039406476061172
185,6.27589299705192
186,4.459814061505044
187,4.4900285797066015
188,6.352458076444847
189,3.929153725433
190,3.821067760334749
191,4.0100023830739
192,3.7621463076452732
193,6.051813077977877
194,4.3168744208701195
195,6.732339373452861
196,6.681659302241029
197,6.577989962359262
198,4.346380792588657
199,5.164743306262079
200,4.105497358656704
201,3.8951045591486313
202,6.591121979123595
203,3.9468319721555987
204,3.894311954243039
205,4.4649238116571475
206,3.9964240529637993
207,6.397330094609864
208,3.7527426616987962
209,6.466764099982293
210,4.501411010859036
211,4.158463936339685
212,3.7500774142506548
213,6.527485574337121
214,6.4070416133522246
215,4.021348307341584
216,4.271844923823085
217,4.400567494440876
218,4.0029585340382
219,4.233019701155607
220,4.608335458722576
221,6.05494432475944
222,6.815869387329993
223,6.153346515076273
224,4.539281088349632
225,4.019371941032267
226,4.054010993429302
227,4.255518354574976
228,6.154164873415181
229,6.325876949097038
230,4.30287553733967
231,6.621846307750151
232,3.8861843956422484
233,4.231093186547225
234,3.853585881902639
235,6.3823858594964555
236,4.217003725791126
237,6.193199103797305
238,4.429092669621398
239,4.401595175654195
240,6.266852671592826
241,4.169019174302502
242,4.422435367176558
243,3.823156151071979
244,6.216463396888695
245,6.21945939809325
246,6.2503761706116885
247,6.507887727486483
248,4.119065653851471
249,6.4070416133522246
250,4.5445317962142155
251,4.582697441949263
252,4.64668832145529
253,6.496459183290659
254,6.305508182725504
255,4.021348307341584
256,4.19526130751211
257,4.736548011424964
258,4.2196566862239
259,4.108001008706863
260,4.200762425925445
261,4.574188858030753
262,6.507887727486483
263,6.593757337258359
264,3.7116958143633623
265,3.9721828860482398
266,6.506060173374267
267,6.295112676090487
268,6.352894546292519
269,6.224049232970745
270,5.624576179739088
271,6.637237734246097
272,3.968625733217144
273,6.398798144977
274,4.238851619831336
275,6.117230350325778
276,3.9460404819971515
277,6.3611908842806875
278,6.688634504531984
279,3.7342814509369813
280,4.310866170245105
281,4.500595551721351
282,4.212428611097893
283,4.136848773116615
284,4.0909434293612
285,6.661843609272276
286,6.436292902413871
287,3.8300833378895573
288,6.296929640882667
289,4.517204256470702
290,6.722201755740695
291,6.307896903651988
292,6.363372112724293
293,6.2721311529877655
294,6.224049232970745
295,6.215912618275048
296,4.261788718020311
297,4.20128909062527
298,4.527834922291341
299,3.7729701445143653
300,4.021348307341584
301,4.1004104087673765
302,4.340676617084166
303,6.538843678675975
304,6.534695991663997
305,6.183219486465827
306,3.974883287226761
307,4.166452410203073
308,3.8270771414165887
309,4.501411010859036
310,4.424343133246318
311,4.039991119406101
312,6.507887727486483
313,6.978941554269763
314,5.861112027879137
315,4.176932607378152
316,4.676805544301394
317,3.6939572617429066
318,4.051557877403509
319,4.325399499915395
320,4.429273968677155
321,4.557583302140436
322,4.276232026703818
323,6.568876256089446
324,6.596885356025439
325,4.040085500546315
326,3.6808435765701377
327,3.978551840795412
328,4.240428382712747
329,6.272400617326329
330,6.589747572819987
331,4.252226495471706
332,4.1819737102579415
333,4.2497823017985565
334,4.278524335677751
335,3.8270771414165887
336,6.273747109108733
337,4.0092333475598885
338,4.340676617084166
339,3.823156151071979
340,6.275988827296595
341,4.2461374067522
342,3.839158199102597
343,6.384806974860076
344,4.224235713119693
345,5.165025153319962
346,6.8298588467487935
347,4.01511543307176
348,4.606312924115795
349,3.855359771712723
350,6.335448604914008
351,6.225458232344547
352,6.52766177246138
353,4.539246288361006
354,6.483608104933181
355,6.382303510074224
356,4.332474866324181
357,4.268682432068766
358,6.518518709034283
359,4.20231738913008
360,6.3331611969596535
361,3.866731780990422
362,6.35505612239794
363,6.324024999771715
364,4.267719559362547
365,4.1678666689139074
366,6.786554032857831
367,6.378870127468161
368,5.164743306262079
369,6.5613327841233176
370,3.9993540155521417
371,6.662193848433122
372,4.01164540032628
373,6.638454422324162
374,6.029129693677579
375,6.483608104933181
376,4.184462233917074
377,4.606023714234007
378,6.458116658484798
379,6.285130809521956
380,3.8432176781773397
381,6.05494432475944
382,4.893448029400191
383,3.9879012177417996
384,3.8140878127802242
385,3.906970678097909
386,3.841270193349851
387,3.9721828860482398
388,6.705532347405839
389,4.346380792588657
390,6.343323411070656
391,4.725235665407261
392,4.540945800020069
393,4.071079670292843
394,4.560462656768879
395,5.165025153319962
396,4.092784838183535
397,4.703180183377472
398,4.0100023830739
399,4.1004104087673765
400,6.435919732401586
401,6.377884421007964
