frame,rmsd
0,1.627436236871202
1,1.6251562884770947
2,1.6322447692516342
3,1.6111824278509885
4,1.617762728860061
5,1.6080001560197388
6,1.630032948979964
7,1.6114628371912976
8,1.6209613814183783
9,1.6160775498156197
10,1.6073356002085626
11,1.616436616396591
12,1.6094674868631285
13,1.623986802468325
14,1.6270790939244109
15,1.6293260145898256
16,1.6271249678404376
17,1.60826766534193
18,1.6209875064685266
19,1.6271307699608692
20,1.6092844410684708
21,1.6329244494682886
22,1.6248930446470986
23,1.635748703633898
24,1.6156433375558674
25,1.6151061121066215
26,1.6325182911453935
27,1.620188325473363
28,1.6163645549783443
29,1.6077896954222977
30,1.5953669632662575
31,1.6298517156372554
32,1.6192380272321807
33,1.63513850656824
34,1.6260581490825348
35,1.619551110036324
36,1.6139310114422798
37,1.6239328488629101
38,1.6102791183167813
39,1.627696947424288
40,1.6170700570260035
41,1.607406071277332
42,1.6258342972613988
43,1.6419621437511804
44,1.6252300781556774
45,1.6322835339606854
46,1.614155303092078
47,1.6134710907900127
48,1.6206467375592837
49,1.6289957405090312
50,1.6052454498011317
51,1.629985926122651
52,1.6140925189219264
53,1.6127544384505113
54,1.622343468388493
55,1.61336328311558
56,1.637069330154601
57,1.624255922982484
58,1.6231490172503358
59,1.6232429599607041
60,1.62289166200423
61,1.6212996103742638
62,1.6064527372268298
63,1.617748126424117
64,1.6300846284227641
65,1.6153535794458729
66,1.607686382528485
67,1.6130757521912746
68,1.624420611268353
69,1.611251886553463
70,1.6277656825178726
71,1.5980604827220413
72,1.6325314190693359
73,1.6250068797989616
74,1.6235685369448893
75,1.6071834558425413
76,1.6251440397422987
77,1.6243460924180066
78,1.607374576170243
79,1.6005387504620996
80,1.6401974602242007
81,1.6203856898898152
82,1.6324319810377252
83,1.6178308471750258
84,1.6471854814623874
85,1.6334115122573967
86,1.6242127570120646
87,1.6307259556008045
88,1.627591998725913
89,1.6114584752682934
90,1.611959106628645
91,1.6191002354565458
92,1.618447527823446
93,1.6284743323444284
94,1.6189412530592828
95,1.6237990751914115
96,1.6325140616967482
97,1.615912853565999
98,1.6047855844602148
99,1.6151330802096986
100,1.6344916172550144
101,1.6347194926950432
102,1.6197453704112383
103,1.6343030038160546
104,1.61841316573466
105,1.6270102184192248
106,1.6142495034051914
107,1.6166468066881472
108,1.614808475919349
109,1.624953794402795
110,1.6153993578150183
111,1.6201172830310095
112,1.5983237043647678
113,1.615207968973775
114,1.6067873659792338
115,1.6068337897845684
116,1.605951529597298
117,1.615650062095338
118,1.6173577064392466
119,1.6313277711163279
120,1.6338759755452277
121,1.6107062126489973
122,1.5975570501053988
123,1.6297267047482666
124,1.610877632635265
125,1.629359362250966
126,1.6299530392112103
127,1.6036758326414955
128,1.6233618081127759
129,1.6238126430204354
130,1.605920420803069
131,1.6434204727876656
132,1.6175127662929683
133,1.6071378372598601
134,1.6302420876066626
135,1.6184279881062402
136,1.6203982721448131
137,1.6207143423343808
138,1.6318835484552103
139,1.605234058243084
140,1.611046076117162
141,1.6337294816413102
142,1.6086383449380082
143,1.6240059119575978
144,1.6365063687922432
145,1.615530128151379
146,1.6253085313172915
147,1.6214494352566515
148,1.6115925502176138
149,1.5904443945766875
150,1.615463957537355
151,1.6249395498890813
152,1.6017266821680376
153,1.6147433056217935
154,1.609410740378699
155,1.6304972517527967
156,1.6364081049728822
157,1.616760865968552
158,1.6117517835506021
159,1.6191538416599607
160,1.6057557992799971
161,1.628908580966262
162,1.616422602034262
163,1.609597359018219
164,1.618358587973384
165,1.6265421155273798
166,1.623371755410359
167,1.6087812226886828
168,1.6165815120819091
169,1.6228944260299791
170,1.605379321554041
171,1.6148397480182812
172,1.6121578635354177
173,1.6157761861397018
174,1.6334352750659897
175,1.6059372594241017
176,1.6154935661258953
177,1.6190315508929898
178,1.6160472450966772
179,1.6268309541421166
180,1.614251957521846
181,1.6247768058806658
182,1.6291851436945486
183,1.6258877149480642
184,1.6086692839656402
185,1.620251654461118
186,1.6306633358091853
187,1.625673801861537
188,1.6239612500207006
189,1.635848247434709
190,1.6268721925239926
191,1.624694836120371
192,1.6295154385628354
193,1.6333878071873371
194,1.6264590539235007
195,1.6350925364383786
196,1.627146594404274
197,1.6155125870845501
198,1.6303488456208697
199,1.6271726685562042
200,1.6161017874878727
201,1.6035661862724822
202,1.6213313376102605
203,1.6247293162362022
204,1.6360779773138148
205,1.6014852078755826
206,1.6136518219812388
207,1.6135784090211374
208,1.6197165731639613
209,1.61908057258319
210,1.6166340061982614
211,1.6003138539244883
212,1.60641841157463
213,1.6107156378197445
214,1.6188240702528605
215,1.6011582735276326
216,1.5980157823810954
217,1.623393894686225
218,1.6208852972955634
219,1.6189751081886667
220,1.6185013046578816
221,1.6170035281516093
222,1.6365167079672627
223,1.6171131854206406
224,1.6165548954132567
225,1.6198966707860356
226,1.6300844541792405
227,1.6179526206048922
228,1.62288605044527
229,1.6023353509270528
230,1.6089236188878488
231,1.6027678862996255
232,1.6181923534242018
233,1.6232766772076266
234,1.6146879751375656
235,1.621656990261527
236,1.605530947634458
237,1.6148619638024038
238,1.6217672430841923
239,1.622285473458251
240,1.6126780524852853
241,1.611668016748772
242,1.6146648837834794
243,1.6200220324920083
244,1.620874015775524
245,1.6261903173498813
246,1.6306367566339255
247,1.6312363614547545
248,1.6312363614547545
