frame,rmsd
0,1.627436236871202
1,1.7678048674116191
2,1.8131922793317141
3,1.934620578657516
4,2.1078996915113763
5,2.129847168567981
6,2.1691703553991126
7,2.255287150178363
8,2.35998797110344
9,2.3931864066735598
10,2.4243965893805637
11,2.536693121915889
12,2.4966922004361396
13,2.596677207827785
14,2.522924040388833
15,2.4189979921896274
16,2.478631846373565
17,2.5325332387206476
18,2.515901386834665
19,2.5250638362292666
20,2.5486382216371766
21,2.5769900843477003
22,2.5561978922439548
23,2.663987077308628
24,2.7368493217480325
25,2.722786862122402
26,2.7744487038975287
27,2.753704121987153
28,2.803696426408012
29,2.836619220170205
30,2.9568733251959864
31,2.964633688102802
32,3.0374176925469913
33,3.1129290944654953
34,3.225807804299886
35,3.099467577180691
36,3.130996577267655
37,3.0817974447018917
38,3.06649697314333
39,2.9338261398838505
40,3.0317062971525424
41,3.075442791815924
42,3.1522372548188704
43,3.138442704124066
44,3.0414645636804276
45,2.9229654481390166
46,3.0299455958820616
47,2.936414685248908
48,2.8970273558594575
49,2.8669222102424596
50,2.770541116653809
51,2.760269145398263
52,2.843699028032487
53,2.848740691886251
54,2.8423000431898444
55,2.8637292229482454
56,2.8403592798632347
57,2.9477158712636276
58,3.018144126481361
59,3.0171576851758117
60,3.049541373848095
61,2.9455342618764564
62,2.939984067965472
63,2.9055628056169476
64,2.972374829866275
65,3.016561816351141
66,3.0262804982533074
67,2.9958509087439658
68,2.9459283793737994
69,2.996905458080358
70,3.0281815891774087
71,3.128429142981946
72,3.12696044074997
73,3.091372768210414
74,3.024165127511679
75,2.97776851087071
76,2.9203856456114043
77,2.8961910616182465
78,3.007450747790765
79,2.985816598921685
80,3.004719338091744
81,2.9932021283943278
82,3.1143399030707837
83,3.1549360871644168
84,3.1509609996041013
85,3.0815499973779956
86,3.1654601715581756
87,3.0603953136180304
88,2.9720501778151345
89,2.8847634164201676
90,2.8666328713722455
91,3.079051179345429
92,3.112655060611988
93,3.1302563007082562
94,2.9835909004943773
95,2.9854398514869
96,3.019007176988593
97,3.0471447274914687
98,2.949691289455634
99,2.9168859655919004
100,2.8981746267284754
101,2.9605464594138637
102,2.904992615683285
103,2.9260923251309348
104,2.9512750200080515
105,2.9898178386513434
106,2.9642188188609047
107,3.049679206091055
108,3.147926445141474
109,3.2489870632737006
110,3.213325747923922
111,3.2751305773253176
112,3.3412827417435698
113,3.2468788326048914
114,3.2478853997362567
115,3.227004418256906
116,3.2563144209959236
117,3.213576906673954
118,3.1257270301975577
119,3.136202434731287
120,3.174987313123155
121,3.298171273264678
122,3.2689513079193593
123,3.3470573274072883
124,3.3000105470390806
125,3.3534424690505418
126,3.3507986876585476
127,3.5286117407132433
128,3.570656420040276
129,3.6121539448604842
130,3.600410077750062
131,3.677537389796328
132,3.6984980672776695
133,3.6104923831237703
134,3.560882471739497
135,3.579581215244625
136,3.6904204832917413
137,3.760979171990866
138,3.6570165613188528
139,3.6051078677241066
140,3.7348479410599595
141,3.743725294764127
142,3.6123785101862738
143,3.5698505519049992
144,3.635190983531679
145,3.6726933737317644
146,3.6617550758654387
147,3.6072353482478987
148,3.692328181253304
149,3.639799288420687
150,3.7376296070346213
151,3.64382936686056
152,3.742454129578613
153,3.7201954180676413
154,3.6256449462250706
155,3.5169503680516043
156,3.5162622364223366
157,3.5076908579923427
158,3.447683284223952
159,3.369723073184836
160,3.302447594119637
161,3.34192129114162
162,3.307169517950355
163,3.3483711751518834
164,3.3175908123236986
165,3.258480251720198
166,3.1925695615317053
167,3.2387161788664343
168,3.3114487370501307
169,3.358624324750569
170,3.2888479927797185
171,3.190738943147253
172,3.2068591437807714
173,3.2086533237211925
174,3.1822451963507152
175,3.224680114325542
176,3.203281303628541
177,3.213051667569325
178,3.171802913091501
179,3.203323181878918
180,3.1713718226557646
181,3.0986425373749813
182,3.1550623974369194
183,3.1462468133432515
184,3.2724107229578445
185,3.278739105326349
186,3.3660111856431545
187,3.480629594064915
188,3.540055434357848
189,3.492527387818647
190,3.4322126002167854
191,3.4821882345199127
192,3.4749134368437082
193,3.502630458075703
194,3.5127360742892773
195,3.540878798055656
196,3.6125161674340025
197,3.6816303688584338
198,3.661273626959925
199,3.6562695882371066
200,3.6908200100758894
201,3.675092710141309
202,3.583870383779016
203,3.5372844034291666
204,3.5508298461830714
205,3.5806540190842315
206,3.6708348219507285
207,3.609965420718102
208,3.702844471001913
209,3.6739815167878596
210,3.7384747875507607
211,3.713524548481923
212,3.691403229934834
213,3.799013611030493
214,3.779518454337467
215,3.736586882793974
216,3.64434969306992
217,3.752107989718403
218,3.6956271129527187
219,3.7203902529771358
220,3.7007817258760736
221,3.742345505460926
222,3.7192965662382047
223,3.786954366919786
224,3.771541734126327
225,3.8188204145936764
226,3.7831290609754578
227,3.698671935364533
228,3.860168423808636
229,3.789844061355418
230,3.8363486826142426
231,3.743685115147384
232,3.71315512496529
233,3.780669007622856
234,3.856514550354895
235,3.855537490238661
236,3.851258703497467
237,3.9349683722843176
238,3.8295298962368522
239,3.771268293932111
240,3.830738874442948
241,3.8536552226744285
242,3.8227666811074834
243,3.8703373627371764
244,3.8105994773507312
245,3.7943462504077936
246,3.7504315604905147
247,3.7122175277906724
248,3.7736675194208154
249,3.7988355582714206
250,3.8576281976668865
251,3.8114498560943946
252,3.7987370817210913
253,3.685222655023221
254,3.742342682970984
255,3.6951197574453705
256,3.6967638122499658
257,3.7673839734039323
258,3.7568379271742827
259,3.785015843314822
260,3.8128782111996085
261,3.7642115035730663
262,3.789042855478718
263,3.7124821803154693
264,3.7107157952026673
265,3.7421907636097043
266,3.7684819092799753
267,3.7185184712500865
268,3.706389170417063
269,3.8717327831190507
270,3.8263026736234242
271,3.9633698048155663
272,3.9776948603739033
273,3.9950320998984594
274,4.0895718320073655
275,4.048957924342066
276,3.9119672403731593
277,3.8440124151513757
278,3.9092419244115533
279,3.974069662092031
280,4.046756284302486
281,4.0956682637117305
282,4.068763315198241
283,3.99233247898539
284,4.017725523676063
285,3.9604573680530213
286,3.9302283168421783
287,4.0216148796818105
288,3.9278783179543124
289,4.013006314009417
290,3.9596597173722277
291,4.106447633734286
292,4.138378881857531
293,4.140313140331451
301,4.18607828056552
302,4.199396800566316
303,4.148730067700455
304,4.080814201523795
305,3.9865022535412797
306,4.126991769686196
307,3.991751588182141
308,4.100520365406576
309,4.085280892427622
310,4.134615573212995
311,4.101087635077205
312,4.005951600153351
313,3.962995143877839
314,4.109058578637707
315,3.9987305032656653
316,3.992005674346716
317,4.096478679443836
318,4.044124601592626
319,4.16392393147286
320,4.133722125700785
321,4.1748775098417115
322,4.091534568578524
323,4.208946012396121
324,4.230501501103733
325,4.226570941383824
326,4.281907126945885
327,4.2447160441577765
331,4.317277213700059
332,4.261206027220601
333,4.247332156558391
334,4.295617704377152
478,4.175516325334167
480,4.167230089727362
486,4.167189021638554
487,4.143844607084765
488,4.168630568893801
489,4.177010213999759
490,4.14986058983085
491,4.127398577873167
492,4.0499192694981785
495,4.1232582808024105
496,4.005723084237389
497,3.943338601302391
498,4.039489981679793
499,3.90976158068853
500,4.02221551340924
502,3.9950926062733325
503,4.046936808376281
514,4.016830835927514
517,3.988282219034275
518,3.977903653190723
519,3.959001565923076
520,3.9011348034226874
521,3.914873981796473
522,4.000910622881644
523,3.8705415701087245
524,3.9198279568695993
525,3.9300196659185227
526,3.8781558088952393
527,3.882813391350028
531,3.9210370080370605
532,3.806497970753421
533,3.7909383503193594
534,3.7326184982449577
535,3.675154246211366
536,3.676502229815584
537,3.7059961573367093
538,3.780938574051185
539,3.809589446965746
540,3.846131589307174
541,3.895068957653146
542,3.791567680188999
543,3.850919696442775
544,3.860732781377661
545,3.8061121558741937
546,3.8167392888191727
547,3.7801502605995716
548,3.704432441733608
549,3.663385510543152
550,3.6833837410318364
551,3.754169569767738
552,3.8500056697091427
553,3.8383478412300667
554,3.751590241666762
555,3.9256768633729564
556,4.0164316257826
557,3.946614970666357
558,3.908516024115279
559,3.984025632945102
561,4.099756851956977
564,4.03769773444318
565,4.062460910727696
566,3.9871886898083444
567,3.9707608353778765
568,3.9642905365634697
569,3.9445533755078697
570,4.072955112229188
