frame,rmsd
1,3.299216752555746
2,3.8049428798704117
3,3.5701760369038196
4,2.9486476613877475
5,3.1258711404676536
6,2.8654609016416748
7,2.935466555539177
8,3.5132054843747254
9,3.488405388711324
10,3.559348209616908
11,3.705378201750767
12,3.5925313540762027
13,3.697595478331051
14,4.111016456978934
15,3.6347051121757685
16,3.668641228075292
17,3.4166821984424565
18,3.4390564069113507
19,3.6777083938980657
20,3.7823574273147926
21,3.6894020293116925
22,3.1132247037744287
23,2.9788810109543173
24,3.594577179756063
25,3.951237123313504
26,3.4129659145459916
27,3.375199986610635
28,3.249586059667196
29,3.5558897427234815
30,3.365387219767774
31,3.2246994893613428
32,3.804731738708712
33,3.7328341154906868
34,4.051170463635252
35,3.4166867411635846
36,3.225778752146976
37,3.3997032015606217
38,3.5111836624935684
39,3.0231500479235196
40,3.0575423204877916
41,2.7739369760473536
42,3.24511746035347
43,3.1901077227335595
44,3.339401900314747
45,4.06545414759229
46,3.9791758567405644
47,3.8968797505542967
48,3.978261057508863
49,4.244819432954741
50,3.8006381746018283
51,4.180500632712667
52,3.876072878565836
53,3.5585652397220215
54,3.7053051177405534
55,4.011833292374194
56,3.621321153680124
57,3.612503412771779
58,3.6623616150762524
59,4.072442477061218
60,3.9815155359673384
61,3.7916633179329744
62,3.621680697312246
63,3.92665577493138
64,3.6596000968410425
65,3.929712244200652
66,3.965350626480521
67,3.757847305881408
68,3.81611251819647
69,4.055877373090597
70,3.9014444153442054
71,3.365364860120243
72,3.1600943893799145
73,3.8982744697296425
74,3.938465467101773
75,4.080311731553975
76,4.117991363751639
77,4.2049387954617785
78,3.9261416868850887
79,3.996235160368831
80,3.687974963336264
81,3.8399539768672066
82,3.050069136456181
83,2.996892555431653
84,3.494708565177902
85,3.4072762818123885
86,3.8266418460807183
87,3.803241867421791
88,4.046176399287089
89,3.7446164050595785
90,3.785480698988978
91,3.5637749918248605
92,3.2603378050619534
93,3.7987939247046136
94,3.6925956729411866
95,3.2767350765769256
96,3.2352502874017017
97,3.51235334983703
98,3.5784923142056595
99,3.0474931451344687
100,2.958497184666459
101,2.848319995359517
102,2.8094356124485
103,3.0361090385683314
104,2.9349201935546194
105,2.7357964986308634
106,2.797823527581526
107,3.027593519671015
108,2.796921513128747
109,2.9890011199957107
110,3.127079084428905
111,3.0067365449984145
112,3.1570854304013762
113,3.14681880309075
114,3.0589182464633096
115,3.157038863901639
116,3.4607111378534303
117,3.6889195660441665
118,3.7637400575403843
119,3.7210360997245377
120,3.6093022270911277
121,3.581330603876106
122,3.573898399879899
123,3.1920732754817154
124,2.9927644245428806
125,2.970999121108451
126,3.006709066855909
127,3.2948916471906116
128,3.4839273304472487
129,3.3888538296788404
130,3.2318189832054633
131,3.2643606391344484
132,3.0932215008955257
133,2.9889408713931296
134,2.7825372128758334
135,2.6826992357328145
136,3.092414968330141
137,2.750002678313355
138,2.716364392235222
139,2.669813047556294
140,2.6548392595876527
141,2.6467798452908187
142,2.576974438843094
143,2.937113569441164
144,2.4781382774531195
145,2.587828560484084
146,2.5931589453792827
147,2.6536517658116927
148,2.621101968858181
149,2.517814677906443
150,2.550448190559328
151,2.7003095560537926
152,2.6203226872368015
153,2.6929630404649383
154,2.867893160343287
155,2.8918663318222846
156,2.9089838074687737
157,3.2841843966953275
158,3.0778819600930167
159,2.9521933098990005
160,2.8985212175108273
161,2.997253895791392
162,3.2217098151077974
163,3.152760640661752
164,3.0328700769692984
165,3.291315874986448
166,3.2776356958636454
167,3.513889432632597
168,3.161503845961557
169,2.9456953773370254
170,3.3529890824842714
171,3.101762056135924
172,3.2913758896329575
173,3.498084581123748
174,3.8826672029086917
175,3.6640046573083462
176,3.600982806362667
177,3.285728238428701
178,3.0608014415977367
179,3.2773444703236585
180,2.920362486724413
181,3.0002816045448992
182,3.0597652777457687
183,3.409895238675236
184,3.2811696158712924
185,3.379609015732793
186,3.7508180610874255
187,3.9186451530938458
188,3.8387672557126296
189,3.7529918027731544
190,3.359026606713557
191,4.09153437953429
192,4.159398132334414
193,3.9416594904989823
194,3.859141759125616
195,3.7536095246075853
196,3.728781714643064
197,3.568720968187457
198,3.6747212270273693
199,3.034653438899415
200,3.7622267364968742
201,3.5563948470868456
202,3.364098354796988
203,3.1060796494523824
204,3.1766574971194252
205,3.1083864489109687
206,3.1667080255438993
207,2.9628201986575458
208,3.0297408687361846
209,3.3125678157239338
210,3.016193242262956
211,2.9098465894150056
212,3.4930647732975038
213,3.2709690251691583
214,2.9693222079625383
215,2.951966451288946
216,3.2096239293965865
217,3.333376675250736
218,3.353182603018968
219,3.3422997785244086
220,3.1945095166713515
221,3.138165877419609
222,3.194608424798012
223,3.0880280280301386
224,3.1617870550880545
225,2.851219098656319
226,2.9939950491665215
227,3.292606146257938
228,3.006582320880363
229,3.167307665150459
230,3.1119791010692577
231,3.01097327894298
232,3.1375059225289226
233,3.743855560996479
234,3.297805946012071
235,3.05754238639356
236,3.3442221663664546
237,3.5638605132187196
238,3.3928590582996074
239,3.8249874874013092
240,3.4281020585389848
241,3.14322461702107
242,2.849605292048346
243,2.98276804704223
244,2.98686330915827
245,3.0688134824899476
246,2.818868735380568
247,2.8058268782617155
248,2.9118512100731286
249,3.009762011416849
250,3.1206022532359774
251,2.99534413221023
252,2.9194721687133653
253,3.2636497290820277
254,3.18772333089156
255,3.060912817868966
256,3.361661184715965
257,3.338853304595201
258,3.3247804597759343
259,3.491170117868912
260,3.3893473882748633
261,3.4547709059555207
262,3.4964334637338093
263,3.691340647250888
264,3.580739752374405
265,3.6869979970919506
266,3.7362616673544546
267,3.644577582697434
268,3.608371650098805
269,3.8800392424708563
270,3.633232615611049
271,3.9347385705139324
272,3.564441589388043
273,3.544834705834044
