frame,rmsd
1,6.514018104689734
2,4.517519849489485
3,6.624364978560643
4,7.036393295908296
5,6.785399394091949
6,4.222579634258126
7,4.177516197235205
8,3.8006582092950403
9,4.091034061029294
10,6.286002581833845
11,5.0640173701505695
12,4.9312246663256865
13,4.2556108829918475
14,4.887787956307285
15,6.638971970147052
16,4.09150059577656
17,4.763868399165842
18,3.9999930569254594
19,4.364823524726707
20,6.800131595133663
21,4.915489626073105
22,4.20067744851184
23,6.323840876402842
24,4.456146321680378
25,3.6809642422784634
26,4.64260844243139
27,4.1943674069956565
28,4.223822461440214
29,5.783085616160365
30,6.854880342261753
31,4.21981888611275
32,4.465404388639456
33,3.6542795755640727
34,3.8821454901899455
35,4.838648373747716
36,4.372605476680252
37,4.347370281121804
38,3.903248164011911
39,6.1187965090146825
40,4.430359968554496
41,3.729833605600487
42,4.910651855562123
43,7.385098147661745
44,4.232792833019565
45,6.45604480816017
46,4.793614056036658
47,7.336668847553528
48,4.30760122367715
49,4.899081733321785
50,6.945612926706839
51,5.001573776359575
52,3.989559827317696
53,3.7312275973884663
54,7.039769462721905
55,3.9795601421162807
56,5.419230368619101
57,4.651300536098945
58,4.996522519470799
59,6.789776170162345
60,4.243828759179264
61,5.936916412192067
62,4.798488441281886
63,7.200931953489051
64,4.692526239560201
65,7.41359815319927
66,4.41964772917616
67,5.263487356490446
68,4.722844864706432
69,3.980112594416448
70,6.681054655267328
71,4.399145105146457
72,6.795321613068544
73,6.927041004464222
74,6.121584437520334
75,4.9615201316075135
76,4.862177345501899
77,6.571951758935016
78,3.8153249515559686
79,3.846976574393048
80,6.530577242622909
81,4.83120509231723
82,4.58299626844297
83,4.708349853289662
84,4.139932023916034
85,6.579640426555703
86,4.835614965914332
87,4.336876840019904
88,5.263165058219231
89,6.765303306006945
90,6.737760763541752
91,5.160521488673958
92,4.695506963725964
93,6.38456358354928
94,6.6344691974616
95,6.140854671113771
96,4.907373982000804
97,4.082267906088356
98,5.83872230485818
99,5.489423663552816
100,6.2304110879105234
101,4.543617255784754
102,5.407848261389551
103,4.084007198372348
104,4.7785048380091055
105,5.078182781987141
