frame,rmsd
0,6.048312562661881
1,6.759215630850239
2,7.192384259443656
3,7.570761569924853
4,8.100645431348449
5,8.070084838138108
6,8.128960226361631
7,8.046009412812191
8,7.868284657981143
9,8.141025048780737
10,8.155204582277987
11,8.140981544618997
12,8.121892599907568
13,8.42500252566508
14,8.482836172998464
15,8.32652167544043
16,8.422324816929043
17,8.25564469205253
18,7.780263262290471
19,7.941369946158437
20,7.645809193521136
21,7.563551870031814
22,7.3720534489661915
23,7.433882167126757
24,7.32214838670917
25,7.013669291862398
26,7.024585029524792
27,7.103853673975235
28,6.97070578071414
29,7.026705959713839
30,6.888108856555512
31,6.8158515390587935
32,6.662416230759068
33,6.661168247753799
34,6.68160511431738
35,6.662336872759587
36,6.663226223052019
37,6.7343503439517844
38,6.526958442448253
39,6.469179842762813
40,6.39893490109913
41,6.421119050623402
42,6.299754884883837
43,6.421828393345372
44,6.365316194340581
45,6.267546134164598
46,6.347135632440106
47,6.28437858837121
48,6.504632210993108
49,6.290036079320652
50,6.099407330306935
51,6.169794548038362
52,6.202744868331762
53,6.144055007067869
54,6.145796574241343
55,6.205498832475142
56,6.314908486847774
57,6.516831095751615
58,6.557998212794524
59,6.696244311122189
60,6.645808342702817
61,6.746300050148533
62,6.5703044240246955
63,6.54081182171339
64,6.5373163017076
65,6.534752080472231
66,6.358976416913948
67,6.554784386186847
68,6.626470679048399
69,6.8214789632212725
70,6.938074094811687
71,6.7614658186234164
72,6.629227596325126
73,6.728820246474255
74,6.477101525893481
75,6.568334094452814
76,6.513582179200146
77,6.574904333247665
78,6.230280708153853
79,6.352123778266477
80,6.271567963138075
81,6.205689146721205
82,6.290988300301076
83,6.283023552094388
84,6.327367905733231
85,6.333969158169102
86,6.2973556912066595
87,6.269998034621929
88,6.368203708450649
89,6.401880790150395
90,6.61403033429473
91,6.414081535765507
92,6.328074399571311
93,6.334037186533897
94,6.369105664790709
95,5.931475061493947
96,5.999746525910949
97,5.801943368619839
98,5.882483499548308
99,6.126508854805654
100,6.303451086435888
101,6.491547198755619
102,6.195762495879308
103,5.99986220372139
104,6.072202950782009
105,6.017222092032274
106,6.250116345408413
107,6.316327351559367
108,6.530947699838499
109,6.504809664821021
110,6.525329216318786
111,6.687827732824673
112,6.854997155300267
113,6.846161520877318
114,6.761634137607429
115,6.621102674538656
116,6.659412713914455
117,6.835486619839166
118,6.827867660369329
119,6.790056043453846
120,6.964468104939525
121,6.875658209734536
122,7.061987299169199
123,6.8556340301495755
124,6.892990121254888
125,6.927376584664029
126,6.747239023801788
127,6.754394986145397
128,6.592239463582268
129,6.695432650662701
130,6.752318683498616
131,6.585076462691159
132,6.835633140971592
133,6.6322943031519666
134,6.409263604711021
135,6.3852239438664045
136,6.2148782842748105
137,6.753958797371365
138,6.446135583225991
139,6.369361174806374
140,6.079659930415351
141,5.784482716835641
142,5.894226677154933
