frame,rmsd
1,4.083415441132114
2,4.2289784547546025
3,4.0509368194725415
4,4.534961270873825
5,4.523038133129265
6,4.261567546941543
7,3.9401363946161
8,3.424463273852886
9,4.592480924209529
10,4.02630307321209
11,4.7383404794600485
12,5.153783396749239
13,4.298443634860342
14,4.283644261667368
15,3.470398466818891
16,3.825353996257983
17,3.794199391369793
18,3.7913906673158237
19,4.897771557420608
20,4.009624893953599
21,4.318734307775069
22,3.8997934439378366
23,4.346505812703533
24,4.563020333473694
25,3.1699828393163263
26,4.524364725038752
27,4.194467628425954
28,4.257362559881807
29,4.645911825673637
30,4.206194345009514
31,4.280431881722668
32,4.011368427524288
33,4.045607993448431
34,4.539310331132683
35,4.861212779512039
36,4.415732613180556
37,4.864187915907692
38,4.576706576501346
39,4.5605945179457335
40,4.597060883858614
41,4.713298127030652
42,3.962886123616605
43,4.34426794216513
44,3.937386484656595
45,5.69511124294711
46,4.48695747816868
47,4.480716144873219
48,3.7632440069400936
49,4.3036224247805475
50,4.930646786294619
51,4.415860794564243
52,3.310572474764472
53,4.585587504094992
54,3.79371761971181
55,4.811766076473297
56,4.4270179057522965
57,4.666314321028132
58,5.014613368019503
59,5.044637373655984
60,4.22624787418268
61,4.405949760895762
62,5.621194685816068
63,5.057992584342064
64,4.631078185996557
65,4.737853503113599
66,4.74415674584609
67,5.779978355565044
68,4.480079683827136
69,5.1101322205693585
70,5.0050510546655085
71,3.779419717078512
72,4.472960670208631
73,4.66860543801348
74,5.10500027800343
75,5.263483374032621
76,5.167216740746395
77,3.951244518812231
78,5.08744311391359
79,3.81287338097832
80,4.902319803796874
81,4.764045606254699
82,4.137560571304072
83,4.738158960051158
84,3.8737550094298787
85,5.37463431930568
86,4.552964267780323
87,3.903269918356394
88,3.812183856050193
89,3.5819790200684407
90,4.983786449515209
91,5.219374241584558
92,4.988759579398154
93,4.055241643343787
94,3.9437150391949642
95,5.039305611213692
96,4.508664949875277
97,3.630227944736455
98,3.506969323993771
99,4.778411771996736
100,4.062064568951917
101,3.764385447864295
102,4.56541499336419
103,4.19293600014878
104,3.9800414528337034
105,3.8583309675480972
106,4.166416462012789
107,3.7913177943916656
108,3.39221206081991
109,3.7546796989127245
110,3.238818084166842
111,4.381793262367405
112,3.9501090965047014
113,5.212461737107227
114,3.39324742623908
115,4.6752846409641275
116,5.107150504305233
117,4.050584760497946
118,4.229689567541382
119,3.567835195377814
120,4.854705438146394
121,4.313740126300121
122,4.004754528621927
123,4.195358476880433
124,3.0757630202202835
125,4.581419942860387
126,4.288192930869933
127,4.487112727458158
128,6.073500360357431
129,3.940230540449607
130,4.39915500754053
131,3.9159214735598256
132,4.49813410802329
133,4.6968228974515895
